ds,yhat,yhat_lower,yhat_upper
2017-07-13,135.41574952931717,72.95507876840131,198.13471842885997
2017-07-14,131.88452359036614,72.40004512829489,196.67659184782224
2017-07-15,96.08657103491446,37.791182760246414,151.48203060353325
2017-07-16,107.42579415737228,46.44187072879622,167.9790533156012
2017-07-17,150.3413584801974,88.89082323213609,210.7927458247305
2017-07-18,149.49668663962154,89.49865879497366,214.2717982832198
2017-07-19,145.82380993889413,81.65224502768459,209.4574284534929
2017-07-20,139.3995245697372,79.74315790835351,199.51258323891346
2017-07-21,136.02936242169443,73.8068843577489,192.96202820088035
2017-07-22,100.45633442547967,40.37514285074721,160.73449979180285
2017-07-23,112.06199713233934,51.24396545552258,175.3791385346776
2017-07-24,155.26120057704745,90.01538209321433,219.54635773351265
2017-07-25,154.6920458298562,89.82386712550134,218.121072831553
2017-07-26,151.261238137591,88.22831511580678,213.50533506773323
2017-07-27,145.02124841256347,87.31210330905971,207.33530748113532
2017-07-28,141.75525885207514,83.29245681503073,204.15761935260576
2017-07-29,106.18681626373132,38.765684164725734,166.1482373301535
2017-07-30,117.6817127310299,55.25394473346976,181.11563380700827
2017-07-31,160.64342252167387,98.28820455039059,219.7797043877541
2017-08-01,159.7035988420245,98.02214805777155,221.45400311593764
2017-08-02,155.76779624394828,97.64487621343264,212.52004603552956
2017-08-03,148.89281681909245,82.67800550409781,216.0637459690442
2017-08-04,144.87164734618096,80.89258974524361,208.4432650634686
2017-08-05,108.44290870372564,50.622209829493606,166.62239321406255
2017-08-06,118.99234134727226,52.747917046101,179.36843780261086
2017-08-07,160.94766649068737,95.95059407399773,222.53512761913748
2017-08-08,158.96834328131152,97.64822019354479,217.7479199815109
2017-08-09,153.9904102859295,91.6120462012593,213.96405857512062
2017-08-10,146.10283689227347,88.72609239752308,204.40807862405845
2017-08-11,141.13138345551815,78.17336862531549,200.57599765895245
2017-08-12,103.8469263705612,42.79565507469872,165.81711375909325
2017-08-13,113.66580892282337,50.80892878589862,173.55159461492875
2017-08-14,155.04359541302085,91.30582658558012,215.09173998311735
2017-08-15,152.66378664298247,93.32483419726171,212.3371532726458
2017-08-16,147.48172123621958,85.97623155918895,208.56142615252196
2017-08-17,139.60012193633176,77.95776509283438,205.05309828413382
2017-08-18,134.85231543226436,72.39568276466562,199.97192708291445
2017-08-19,98.01010678322729,36.72578753733012,160.95658209247563
2017-08-20,108.48388847651805,45.017395131219224,169.7446333639226
2017-08-21,150.71637438879713,85.76451645299679,209.5270034307056
2017-08-22,149.3715224383701,88.41666882383508,213.36661424259952
2017-08-23,145.37886915905193,81.9410905054744,205.8386793239616
2017-08-24,138.80972632907915,76.38724840408489,196.56867259358103
2017-08-25,135.46125231084682,74.64412231494215,199.24031968745558
2017-08-26,100.0653563274868,36.79423094414062,165.5773701577574
2017-08-27,111.98998665314954,50.7499512206318,174.27621082313038
2017-08-28,155.6341584827154,96.03087653515114,221.08232041205883
2017-08-29,155.61824644216705,95.04960395383661,218.18846384276858
2017-08-30,152.8297225372448,90.41592261040259,210.9873803473653
2017-08-31,147.30074561858456,86.79546157503803,208.38173860416765
2017-09-01,144.793569975871,85.74556531765842,205.62120260361135
2017-09-02,110.0106870870127,44.09655133474821,170.690640175875
2017-09-03,122.29720940300557,61.7924086983342,185.98325040036482
2017-09-04,166.03681332411352,100.64702549435482,228.51584060093802
2017-09-05,165.842732491605,103.38174545281318,222.52930972938373
2017-09-06,162.60395428012683,99.5327039275632,229.1482629977993
2017-09-07,156.36300467503767,97.16552040419626,218.81634325508767
2017-09-08,152.90127546677152,90.44440711338542,213.99615818523856
2017-09-09,116.94880371629449,56.25790837691382,179.1845430926422
2017-09-10,127.88601523390722,63.288004812697594,188.2667051996648
2017-09-11,170.1387621171237,104.15081205711775,230.81181557929023
2017-09-12,168.36816639821967,110.44403492605313,228.4944218691203
2017-09-13,163.5154518023915,105.14075226423901,227.2151409775463
2017-09-14,155.67818523130296,92.29293397810252,215.39076344477698
2017-09-15,150.69392530524408,90.5868809779244,216.80749688644465
2017-09-16,113.34823532562966,55.24306261644128,175.012203829656
2017-09-17,123.0746254802265,63.28460582344968,185.59714775438775
2017-09-18,164.34780859171084,104.79974634541338,227.57840244338948
2017-09-19,161.87183708881903,97.90175787373812,225.7318289273412
2017-09-20,156.6233579626498,89.4370317408997,218.26676472506432
2017-09-21,148.7264596146711,84.17553020552177,213.16981360357312
2017-09-22,144.03515613962725,82.99707187342923,208.30893222000762
2017-09-23,107.34050901950447,50.5317553634365,167.83761091165138
2017-09-24,118.06998636959875,57.253090445683156,179.59097626505718
2017-09-25,160.6804717244389,99.1676570064184,222.30607284425196
2017-09-26,159.84650759098193,100.2547338356709,219.67060945646514
2017-09-27,156.50401867324032,96.64163883624472,216.68353267053735
2017-09-28,150.72598603989448,87.21294983134935,212.68138765878567
2017-09-29,148.30610447408614,84.99344183938967,206.03937600527863
2017-09-30,113.96739905658676,51.7210393665006,181.0874519934076
2017-10-01,127.06336731372917,59.501738249157725,186.89658269848843
2017-10-02,171.97301506703175,110.78106039326897,238.267786784406
2017-10-03,173.29131985517546,114.1159883085951,233.37748798106628
2017-10-04,171.87530776266834,111.85981261980199,229.29198485395472
2017-10-05,167.7221505781667,109.3271673386305,228.48508487762274
2017-10-06,166.55524730719762,102.91197485633228,230.35904658670003
2017-10-07,133.0351959292899,74.52031571268681,196.03340220691868
2017-10-08,146.46315157672632,90.46245404547975,206.55098792331844
2017-10-09,191.17787117428347,129.4304944021043,253.942028606621
2017-10-10,191.7479140673859,128.52278392979593,251.46100524162253
2017-10-11,189.01912665794248,131.28290651509937,248.9440065754284
2017-10-12,182.99376703971086,119.16588735653276,243.77755991988195
2017-10-13,179.41719264867072,115.70454695552174,239.95403228103703
2017-10-14,142.98898624244976,78.04064288103488,208.2675151352182
2017-10-15,153.06599763930654,91.98310582398224,213.19760269145192
2017-10-16,194.05859504380754,130.85848836543215,257.4523740412127
2017-10-17,190.62160256114555,125.32882853109967,250.5793850272998
2017-10-18,183.70007152016365,120.09699534722752,246.39522134972154
2017-10-19,173.40627489812178,112.75598752629574,230.53441949240357
2017-10-20,165.60389281299985,107.89050734322835,222.4702003503461
2017-10-21,125.1163208812611,64.28346906860473,184.93626015496343
2017-10-22,131.42664530563513,68.85525084489966,195.23369688007097
2017-10-23,169.07065334091448,106.34482115490985,230.66567746482323
2017-10-24,162.82443709392965,100.43979635187122,224.99017971436024
2017-10-25,153.74682405648613,91.81729309812751,213.9101208229158
2017-10-26,142.05311189854467,79.11942569593943,203.1727797102068
2017-10-27,133.69616307578693,73.03239145127051,194.64623506656386
2017-10-28,93.57187692390848,37.97233199593285,155.54281132588684
2017-10-29,101.21666363257266,38.72437653022602,160.56302037497963
2017-10-30,141.19836246538085,82.04559479697936,202.13268906186096
2017-10-31,138.30222674036133,76.85047091062613,199.26248946517867
2017-11-01,133.57226256434018,68.11469865460029,192.28723757336462
2017-11-02,127.18443961477985,65.15399003417222,190.1156980647424
2017-11-03,125.02785693374602,60.26524748496033,190.17291632589288
2017-11-04,91.91089323093368,29.681591007914246,150.9280738768091
2017-11-05,107.2599630528567,46.74650047783556,166.53486446095684
2017-11-06,155.51230235670096,99.71342490180423,220.2526356944066
2017-11-07,161.30437188964706,104.26855797514327,218.79319427690996
2017-11-08,165.51611659124615,103.54653211704372,224.93548188146522
2017-11-09,168.14753692875877,104.62962184534807,220.40625762105705
2017-11-10,174.9035804947499,109.2291320439829,233.91443647938308
2017-11-11,150.4042987263722,88.34790063067972,210.54981667016705
2017-11-12,173.88779605684988,113.03161898343348,233.3044625304767
2017-11-13,229.6072963169621,173.23204279961527,293.40023659138006
2017-11-14,242.02381143387493,178.71965615949324,300.80773018929983
2017-11-15,251.85454671644678,188.5096031723914,310.611720511943
2017-11-16,258.9533962956048,196.67794021441185,322.67268738860434
2017-11-17,268.89943906123494,208.45085212872547,327.26628759276815
2017-11-18,246.2102883685822,186.68481006237135,307.2256162207153
2017-11-19,270.0477414902869,207.66511713217724,328.2437584682822
2017-11-20,324.61698226535043,260.3971849941085,387.474546743741
2017-11-21,334.3607649220163,271.1380895668014,401.1158511973855
2017-11-22,340.0086706708585,281.15838849400893,402.72198096964865
2017-11-23,341.45776399766544,277.2072508076389,405.53506455522205
2017-11-24,344.3605491090784,281.52806141877505,405.300065501625
2017-11-25,313.33708702008084,248.85589196631483,375.6200459118495
2017-11-26,327.6787433872988,265.68390947297604,388.05058004848996
